1433409654,1,9
1433409713,1,2
1433409773,1,0
1433409784,1,50
1433409844,2,1
1433409863,1,43
1433409896,1,27
1433409955,1,1
1433409956,3,60
1433409976,1,40
1433410036,1,1
1433410055,1,41
1433410114,3,1
1433410170,1,5
1433410173,1,57
1433410234,2,0
1433410243,1,52
1433410275,1,29
1433410299,1,37
1433410330,1,30
1433410386,1,4
1433410388,1,58
1433410438,1,11
1433410470,1,28
1433410471,1,60
1433410479,1,52
1433410530,1,9
1433410584,1,6
1433410585,1,59
1433410637,1,9
1433410668,1,29
1433410697,1,32
1433410698,1,59
1433410752,1,7
1433410766,1,46
1433410822,1,4
1433410855,1,28
1433410906,1,10
1433410965,2,2
1433410966,2,60
1433410993,1,33
1433411000,1,54
1433411054,1,7
1433411063,1,53
1433411115,1,8
1433411171,1,4
1433411190,1,41
1433411249,1,2
1433411250,2,60
1433411251,1,60
1433411265,1,46
1433411283,1,42
1433411295,1,48
1433411306,1,50
1433411360,1,6
1433411365,1,56
1433411384,1,41
1433411413,1,32
1433411469,1,4
1433411471,1,58
1433411526,1,5
1433411577,1,10
1433411612,1,25
1433411666,1,6
1433411722,1,5
1433411782,1,1
1433411783,1,59
1433411809,1,34
1433411831,1,38
1433411862,1,31
1433411903,1,19
1433411945,1,18
1433412005,2,1
1433412006,2,60
1433412023,1,44
1433412080,1,3
1433412131,1,9
1433412191,1,1
1433412192,1,60
1433412251,1,1
1433412253,2,59
1433412267,1,46
1433412328,2,0
1433412357,1,32
1433412377,1,40
1433412382,1,56
1433412407,1,36
1433412468,2,0
1433412521,1,7
1433412542,1,39
1433412602,2,0
1433412652,1,11
1433412705,1,7
1433412759,1,7
1433412792,1,27
1433412853,1,0
1433412911,1,2
1433412912,1,60
1433412914,1,60
1433412918,1,56
1433412976,2,2
1433412977,1,60
1433413035,2,2
1433413036,2,60
1433413041,1,56
1433413102,1,1
1433413163,1,0
1433413164,1,59
1433413183,1,41
1433413243,1,1
1433413303,2,0
1433413304,1,60
1433413322,2,42
1433413330,1,52
1433413336,1,55
1433413353,1,43
1433413411,2,3
1433413413,1,59
1433413444,1,29
1433413466,1,38
1433413528,1,0
1433413552,1,36
1433413611,1,1
1433413663,1,8
1433413723,2,1
1433413740,1,43
1433413754,1,47
1433413805,1,9
1433413864,1,2
1433413865,1,60
1433413882,1,44
1433413943,2,0
1433413975,1,28
1433414036,1,0
1433414037,1,60
1433414046,1,51
1433414105,2,1
1433414106,1,59
1433414166,1,1
1433414194,1,32
1433414233,1,21
1433414292,1,1
1433414297,1,55
1433414334,1,24
1433414364,1,31
1433414381,1,44
1433414395,1,46
1433414445,1,10
1433414504,1,3
1433414505,2,60
1433414540,1,26
1433414587,1,13
1433414638,1,10
1433414655,1,44
1433414663,1,52
1433414712,1,11
1433414733,1,39
1433414787,1,7
1433414844,2,3
1433414862,1,42
1433414925,4,0
1433414929,1,57
1433414989,2,0
1433415047,1,2
1433415049,1,59
1433415102,1,8
1433415158,1,4
1433415195,1,23
1433415255,1,1
1433415275,1,41
1433415334,1,1
1433415390,1,5
1433415425,1,25
1433415484,1,1
1433415490,1,54
1433415537,1,14
1433415554,1,43
1433415568,1,47
1433415627,1,1
1433415628,1,59
1433415635,1,54
1433415695,2,1
1433415748,1,7
1433415805,1,3
1433415865,1,1
1433415866,1,60
1433415897,1,29
1433415947,1,10
1433415951,1,56
1433416009,1,3
1433416059,1,10
1433416119,3,1
1433416125,1,56
1433416184,1,1
1433416219,1,26
1433416266,1,13
1433416307,1,20
1433416357,1,10
1433416358,1,60
1433416378,1,40
1433416406,2,32
1433416411,1,55
1433416446,1,26
1433416505,1,2
1433416506,2,60
1433416530,1,36
1433416557,1,34
1433416609,1,9
1433416662,1,7
1433416722,1,0
1433416756,1,27
1433416769,1,48
1433416829,2,0
1433416834,1,56
1433416840,1,55
1433416893,1,9
1433416952,1,1
1433416953,1,60
1433417004,1,9
1433417044,1,22
1433417048,1,56
1433417071,1,37
1433417102,1,29
1433417107,1,55
1433417128,1,39
1433417138,1,51
1433417179,1,20
1433417235,1,4
1433417254,1,41
1433417313,1,1
1433417370,1,4
1433417374,1,57
1433417433,1,2
1433417434,2,60
1433417495,4,1
1433417496,1,60
1433417548,1,8
1433417575,1,33
1433417593,1,43
1433417616,1,37
1433417676,1,1
1433417678,1,59
1433417721,1,18
1433417777,1,4
1433417788,1,50
1433417846,2,4
1433417847,1,60
1433417848,1,60
1433417865,1,43
1433417917,1,8
1433417920,1,58
1433417933,1,48
1433417944,1,50
1433417995,1,10
1433418046,2,9
1433418100,1,7
1433418155,1,6
1433418156,1,60
1433418174,1,42
1433418227,1,7
1433418265,1,23
1433418320,1,5
1433418336,1,44
1433418368,1,28
1433418420,1,9
1433418444,1,38
1433418474,1,30
1433418525,1,9
1433418576,1,9
1433418613,1,24
1433418625,1,48
1433418628,1,57
1433418663,1,25
1433418714,1,10
1433418724,1,51
1433418745,1,40
1433418776,1,29
1433418777,1,59
1433418835,1,2
1433418840,1,56
1433418877,1,24
1433418880,1,58
1433418938,1,2
1433418964,1,34
1433419022,1,2
1433419023,1,59
1433419079,1,5
1433419102,1,37
1433419154,1,8
1433419160,1,55
1433419220,1,1
1433419221,2,60
1433419228,1,54
1433419250,1,39
1433419311,1,0
1433419372,1,0
1433419373,2,60
1433419400,1,33
1433419454,1,7
1433419471,1,43
1433419527,1,5
1433419528,1,59
1433419583,1,5
1433419613,1,31
1433419673,2,1
1433419698,1,35
1433419748,1,10
1433419787,1,21
1433419841,2,7
1433419892,1,9
1433419899,1,54
1433419929,1,30
1433419960,1,31
1433419991,1,29
1433420046,1,5
1433420083,1,24
1433420110,1,34
1433420160,1,10
1433420217,1,3
1433420218,1,60
1433420275,2,4
1433420285,1,51
1433420310,1,35
1433420341,1,29
1433420379,1,22
1433420389,1,50
1433420407,1,44
1433420434,1,33
1433420476,1,18
1433420477,1,60
1433420517,1,21
1433420569,1,10
1433420619,1,10
1433420654,1,26
1433420661,1,53
1433420684,1,37
1433420730,1,15
1433420751,1,40
1433420805,2,6
1433420865,3,1
1433420866,2,59
1433420881,1,45
1433420886,1,55
1433420940,1,7
1433420988,1,12
1433421016,1,33
1433421019,1,57
1433421069,1,10
1433421084,1,46
1433421101,1,43
1433421124,1,37
1433421125,1,60
1433421142,1,43
1433421187,1,16
1433421237,1,10
1433421276,1,21
1433421328,1,9
1433421336,1,52
1433421392,1,4
1433421443,1,9
1433421493,1,11
1433421547,1,6
1433421554,1,54
1433421591,1,23
1433421593,1,59
1433421653,1,1
1433421654,1,59
1433421711,1,3
1433421770,2,1
1433421771,2,60
1433421779,1,54
1433421837,1,2
1433421838,1,60
1433421853,1,45
1433421902,1,11
1433421904,1,59
1433421963,1,2
1433422017,1,6
1433422056,1,21
1433422115,1,2
1433422124,1,52
1433422182,1,3
1433422241,1,2
1433422242,1,60
1433422245,1,58
1433422254,1,51
1433422304,1,10
1433422307,1,58
1433422359,1,8
1433422410,1,10
1433422411,2,59
1433422418,1,53
1433422428,1,50
1433422479,1,9
1433422531,1,8
1433422537,1,55
1433422555,1,43
1433422614,2,1
1433422615,1,60
1433422616,1,60
1433422673,1,3
1433422675,1,58
1433422678,1,57
1433422685,1,54
1433422744,1,2
1433422745,3,60
1433422803,1,2
1433422805,1,58
1433422865,1,1
1433422866,2,59
1433422878,1,48
1433422881,1,58
1433422931,1,10
1433422987,2,4
1433423017,1,31
1433423042,1,36
1433423087,1,15
1433423146,2,1
1433423180,1,28
1433423197,1,43
1433423249,1,8
1433423254,1,56
1433423313,1,3
1433423325,1,49
1433423382,1,3
1433423383,1,60
1433423402,1,42
1433423425,1,37
1433423475,1,11
1433423498,1,37
1433423547,1,11
1433423598,1,9
1433423639,1,20
1433423693,1,6
1433423717,1,36
1433423776,2,2
1433423777,1,60
1433423829,1,8
1433423887,2,2
1433423888,1,60
1433423892,1,57
1433423902,1,51
1433423961,1,2
1433423962,1,59
1433423970,1,53
1433424027,1,3
1433424028,1,59
1433424030,1,59
1433424069,1,21
1433424103,1,27
1433424159,1,5
1433424220,2,0
1433424224,1,58
1433424284,1,0
1433424295,1,50
1433424353,1,2
1433424358,1,56
1433424370,1,49
1433424415,1,16
1433424420,1,56
1433424443,1,38
1433424485,1,18
1433424532,1,14
1433424554,1,39
1433424572,1,43
1433424598,1,34
1433424626,1,33
1433424667,1,19
1433424719,1,9
1433424720,1,59
1433424737,1,44
1433424796,1,1
1433424797,3,60
1433424801,1,57
1433424861,1,1
1433424862,1,60
1433424863,1,59
1433424877,1,46
1433424937,2,0
1433424941,1,57
1433424967,1,34
1433425009,1,18
1433425071,1,0
1433425092,1,39
1433425102,1,50
1433425156,1,6
1433425214,1,3
1433425230,1,44
1433425244,1,46
1433425292,1,13
1433425310,1,42
1433425312,1,59
1433425315,1,58
1433425373,1,3
1433425381,1,52
1433425394,1,47
1433425455,1,0
1433425456,1,59
1433425512,2,5
1433425548,1,25
1433425599,1,9
1433425607,1,52
1433425660,1,8
1433425679,1,43
1433425687,1,53
1433425724,1,23
1433425773,1,12
1433425793,1,40
1433425818,1,36
1433425838,1,42
1433425862,1,36
1433425888,1,35
1433425919,1,29
1433425939,1,41
1433425947,1,52
1433425986,1,23
1433426032,1,14
1433426082,1,10
1433426135,1,8
1433426193,1,2
1433426194,1,60
1433426200,1,54
1433426244,1,16
1433426259,1,45
1433426310,1,10
1433426332,1,38
1433426381,1,11
1433426440,2,1
1433426501,1,0
1433426555,1,6
1433426561,1,54
1433426620,1,2
1433426621,1,59
1433426661,1,21
1433426712,1,9
1433426751,1,21
1433426768,1,44
1433426827,1,1
1433426828,1,60
1433426845,1,43
1433426904,1,1
1433426905,2,60
1433426929,1,37
1433426958,1,31
1433426968,1,51
1433426969,1,59
1433427020,1,9
1433427025,1,56
1433427084,1,2
1433427088,1,56
1433427143,1,6
1433427148,1,56
1433427194,1,14
1433427196,1,58
1433427208,1,49
1433427229,1,40
1433427263,1,26
1433427294,1,29
1433427306,1,48
1433427355,1,11
1433427408,1,8
1433427460,1,8
1433427461,1,59
1433427484,1,37
1433427485,1,60
1433427495,1,50
1433427508,1,48
1433427551,1,18
1433427573,1,39
1433427581,2,52
1433427631,2,10
1433427645,1,46
1433427688,1,19
1433427693,1,55
1433427698,1,55
1433427699,1,60
1433427734,2,25
1433427769,1,25
1433427773,1,56
1433427775,1,59
1433427801,1,35
1433427810,1,52
1433427812,1,58
1433427863,1,11
1433427864,1,60
1433427873,1,51
1433427891,1,42
1433427915,1,36
1433427946,1,30
1433427964,1,42
1433427966,1,58
1433428007,1,21
1433428008,1,60
1433428068,4,1
1433428069,1,60
1433428097,1,32
1433428131,1,27
1433428134,1,58
1433428185,2,9
1433428187,1,59
1433428227,1,20
1433428231,1,56
1433428271,1,20
1433428305,1,27
1433428333,1,33
1433428335,1,59
1433428339,1,56
1433428343,1,56
1433428390,1,13
1433428397,1,54
1433428410,1,48
1433428414,1,56
1433428469,1,7
1433428525,2,5
1433428527,1,58
1433428544,1,43
1433428587,1,17
1433428604,1,44
1433428654,1,10
1433428690,1,24
1433428737,1,13
1433428741,1,57
1433428756,1,47
1433428780,1,36
1433428803,1,38
1433428806,1,58
1433428811,1,55
1433428834,1,37
1433428880,1,14
1433428888,1,52
1433428934,1,15
1433428941,1,54
1433428984,1,17
1433428996,1,48
1433429002,1,54
1433429057,1,7
1433429079,1,38
1433429093,1,46
1433429113,1,40
1433429135,1,38
1433429136,1,60
1433429171,1,25
1433429196,1,35
1433429244,1,13
1433429252,1,53
1433429260,1,52
1433429278,1,42
1433429319,1,19
1433429328,1,52
1433429369,1,20
1433429398,1,31
1433429410,1,49
1433429417,1,54
1433429461,1,16
1433429488,1,33
1433429528,1,21
1433429567,1,22
1433429599,1,28
1433429617,1,42
1433429625,1,52
1433429631,1,55
1433429637,1,55
1433429679,1,19
1433429687,1,52
1433429703,1,45
1433429704,1,60
1433429737,1,28
1433429763,1,35
1433429806,1,17
1433429837,1,30
1433429842,1,56
1433429849,1,53
1433429899,1,10
1433429918,1,41
1433429930,1,49
1433429961,1,31
1433429965,1,56
1433430015,1,10
1433430020,1,55
1433430030,1,51
1433430041,1,49
1433430054,1,48
1433430068,1,47
1433430119,1,10
1433430154,1,26
1433430186,1,29
1433430202,1,45
1433430213,1,50
1433430215,1,58
1433430217,1,58
1433430231,1,46
1433430285,1,7
1433430339,1,7
1433430340,1,60
1433430367,1,33
1433430383,1,44
1433430393,1,51
1433430417,1,37
1433430461,1,17
1433430485,1,36
1433430490,1,56
1433430495,1,55
1433430499,1,56
1433430548,1,11
1433430577,1,31
1433430608,1,30
1433430651,1,17
1433430697,1,14
1433430719,1,38
1433430752,1,28
1433430802,1,10
1433430803,1,60
1433430814,1,49
1433430834,1,40
1433430847,1,47
1433430849,1,58
1433430864,1,46
1433430889,1,36
1433430892,1,57
1433430910,1,43
1433430922,1,48
1433430931,1,52
1433430948,1,43
1433430975,1,34
1433431005,1,30
1433431038,1,27
1433431040,1,59
1433431063,1,39
1433431069,1,54
1433431114,1,15
1433431159,1,15
1433431213,1,7
1433431214,1,59
1433431249,1,25
1433431280,1,29
1433431318,1,22
1433431331,1,48
1433431340,1,52
1433431394,1,7
1433431409,1,45
1433431414,1,55
1433431424,1,51
1433431469,1,16
1433431482,1,48
1433431508,1,36
1433431560,1,8
1433431566,1,55
1433431584,1,42
1433431618,1,27
1433431677,2,2
1433431678,2,59
1433431682,1,57
1433431713,1,29
1433431729,1,44
1433431736,1,53
1433431789,1,7
1433431797,1,53
1433431839,1,19
1433431863,1,37
1433431888,1,36
1433431894,1,55
1433431909,1,45
1433431911,1,59
1433431963,1,10
1433431966,1,58
1433431995,1,31
1433432045,1,10
1433432085,1,20
1433432106,1,40
1433432161,2,6
1433432209,1,13
1433432260,1,9
1433432291,1,30
1433432345,1,6
1433432350,1,56
1433432359,1,51
1433432412,1,8
1433432427,1,47
1433432429,1,59
1433432461,1,28
1433432515,1,6
